team,year,stadium,capacity,team_name,division,G,win_pct,gb,playoffs,attendance,bat_age,pitch_age,top_player,WAR,num_home_games,avg_att_pg
ANA,1997,Angel Stadium,33851,Anaheim Angels,AL West,162,0.519,6.0,0,1767330,29.7,28.3,T.Salmon,4.9,81.0,21818.8888889
ANA,1998,Angel Stadium,45050,Anaheim Angels,AL West,162,0.525,3.0,0,2519280,28.7,29.8,C.Finley,7.2,81.0,31102.2222222
ANA,1999,Angel Stadium,45050,Anaheim Angels,AL West,162,0.432,25.0,0,2253123,28.8,31.5,R.Velarde,4.2,81.0,27816.3333333
ANA,2000,Angel Stadium,45050,Anaheim Angels,AL West,162,0.506,9.5,0,2066982,27.7,28.9,D.Erstad,8.3,81.0,25518.2962963
ANA,2001,Angel Stadium,45050,Anaheim Angels,AL West,162,0.463,41.0,0,2000919,28.0,28.9,T.Glaus,5.2,81.0,24702.7037037
ANA,2002,Angel Stadium,45050,Anaheim Angels,AL West,162,0.611,4.0,2,2305547,28.5,30.2,D.Erstad,6.4,81.0,28463.5432099
ANA,2003,Angel Stadium,45050,Anaheim Angels,AL West,162,0.475,19.0,0,3061094,29.1,29.0,G.Anderson,4.0,81.0,37791.2839506
ANA,2004,Angel Stadium,45050,Anaheim Angels,AL West,162,0.568,0.0,1,3375677,28.9,29.0,V.Guerrero,5.6,81.0,41675.0246914
ARI,1998,Chase Field,48500,Arizona Diamondbacks,NL West,162,0.401,33.0,0,3610290,27.8,27.4,O.Daal,4.1,81.0,44571.4814815
ARI,1999,Chase Field,48500,Arizona Diamondbacks,NL West,162,0.617,0.0,1,3019654,30.0,30.6,R.Johnson,8.6,81.0,37279.6790123
ARI,2000,Chase Field,48500,Arizona Diamondbacks,NL West,162,0.525,12.0,0,2942251,30.8,31.6,R.Johnson,8.1,81.0,36324.0864198
ARI,2001,Chase Field,48500,Arizona Diamondbacks,NL West,162,0.568,0.0,2,2736451,31.9,30.9,R.Johnson,9.4,81.0,33783.345679
ARI,2002,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.605,0.0,1,3198977,31.7,31.7,R.Johnson,10.5,81.0,39493.5432099
ARI,2003,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.519,16.5,0,2805542,30.6,29.2,B.Webb,5.9,81.0,34636.3209877
ARI,2004,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.315,42.0,0,2519560,28.9,29.3,R.Johnson,8.2,81.0,31105.6790123
ARI,2005,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.475,5.0,0,2059424,30.3,27.4,C.Counsell,5.5,81.0,25424.9876543
ARI,2006,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.469,12.0,0,2091685,29.6,28.8,B.Webb,7.0,81.0,25823.2716049
ARI,2007,Chase Field,49033,Arizona Diamondbacks,NL West,162,0.556,0.0,1,2325249,26.6,28.2,B.Webb,5.9,81.0,28706.7777778
ARI,2008,Chase Field,48711,Arizona Diamondbacks,NL West,162,0.506,2.0,0,2509924,26.7,29.4,D.Haren,6.5,81.0,30986.7160494
ARI,2009,Chase Field,48652,Arizona Diamondbacks,NL West,162,0.432,25.0,0,2128765,26.5,27.7,D.Haren,7.1,81.0,26281.0493827
ARI,2010,Chase Field,48652,Arizona Diamondbacks,NL West,162,0.401,27.0,0,2056697,26.8,27.9,C.Young,5.4,81.0,25391.3209877
ARI,2011,Chase Field,48633,Arizona Diamondbacks,NL West,162,0.58,0.0,1,2105432,28.2,27.4,J.Upton,6.1,81.0,25992.9876543
ARI,2012,Chase Field,48633,Arizona Diamondbacks,NL West,162,0.5,13.0,0,2177617,28.3,27.4,A.Hill,5.0,81.0,26884.1604938
ARI,2013,Chase Field,48633,Arizona Diamondbacks,NL West,162,0.5,11.0,0,2134895,28.1,27.6,P.Goldschmidt,7.1,81.0,26356.7283951
ARI,2014,Chase Field,48633,Arizona Diamondbacks,NL West,162,0.395,30.0,0,2073730,27.6,28.0,P.Goldschmidt,4.5,81.0,25601.6049383
ARI,2015,Chase Field,48519,Arizona Diamondbacks,NL West,162,0.488,13.0,0,2080145,26.6,27.1,P.Goldschmidt,8.7,81.0,25680.8024691
ARI,2016,Chase Field,48519,Arizona Diamondbacks,NL West,162,0.426,22.0,0,2036216,26.7,26.4,J.Segura,5.5,81.0,25138.4691358
ATL,1990,Fulton County Stadium,52007,Atlanta Braves,NL West,162,0.401,26.0,0,980129,27.4,25.8,R.Gant,5.5,76.0,12896.4342105
ATL,1991,Fulton County Stadium,52007,Atlanta Braves,NL West,162,0.58,0.0,1,2140217,28.0,27.1,T.Glavine,9.3,78.0,27438.6794872
ATL,1992,Fulton County Stadium,52013,Atlanta Braves,NL West,162,0.605,0.0,1,3077400,28.4,27.5,T.Pendleton,4.9,80.0,38467.5
ATL,1993,Fulton County Stadium,52013,Atlanta Braves,NL West,162,0.642,0.0,1,3884720,28.8,26.8,R.Gant,6.5,81.0,47959.5061728
ATL,1994,Fulton County Stadium,52013,Atlanta Braves,NL East,114,0.596,6.0,0,2539240,28.2,27.4,G.Maddux,8.7,54.0,47022.962963
ATL,1995,Fulton County Stadium,52710,Atlanta Braves,NL East,144,0.625,0.0,2,2561831,27.9,27.4,G.Maddux,9.6,72.0,35580.9861111
ATL,1996,Fulton County Stadium,52763,Atlanta Braves,NL East,162,0.593,0.0,1,2901242,27.9,27.9,J.Smoltz,7.7,81.0,35817.8024691
ATL,1997,Turner Field,50528,Atlanta Braves,NL East,162,0.623,0.0,1,3464488,27.9,28.5,G.Maddux,7.7,81.0,42771.4567901
ATL,1998,Turner Field,49714,Atlanta Braves,NL East,162,0.654,0.0,1,3360860,28.9,29.5,A.Jones,7.4,81.0,41492.0987654
ATL,1999,Turner Field,49714,Atlanta Braves,NL East,162,0.636,0.0,1,3284897,29.6,28.6,A.Jones,7.1,81.0,40554.2839506
ATL,2000,Turner Field,49714,Atlanta Braves,NL East,162,0.586,0.0,1,3234304,30.7,31.4,A.Jones,8.2,81.0,39929.6790123
ATL,2001,Turner Field,50096,Atlanta Braves,NL East,162,0.543,0.0,1,2823530,30.3,31.1,C.Jones,5.9,81.0,34858.3950617
ATL,2002,Turner Field,50096,Atlanta Braves,NL East,161,0.631,0.0,1,2603484,30.6,31.1,A.Jones,6.6,81.0,32141.7777778
ATL,2003,Turner Field,50096,Atlanta Braves,NL East,162,0.623,0.0,1,2401084,30.3,31.1,M.Giles,7.8,79.0,30393.4683544
ATL,2004,Turner Field,50096,Atlanta Braves,NL East,162,0.593,0.0,1,2327565,28.9,30.1,J.Drew,8.3,79.0,29462.8481013
ATL,2005,Turner Field,50096,Atlanta Braves,NL East,162,0.556,0.0,1,2521167,28.1,28.6,A.Jones,6.7,80.0,31514.5875
ATL,2006,Turner Field,50096,Atlanta Braves,NL East,162,0.488,18.0,0,2550524,27.5,29.4,J.Smoltz,5.9,80.0,31881.55
ATL,2007,Turner Field,50096,Atlanta Braves,NL East,162,0.519,5.0,0,2745207,27.7,29.4,C.Jones,7.6,81.0,33891.4444444
ATL,2008,Turner Field,49743,Atlanta Braves,NL East,162,0.444,20.0,0,2532834,27.2,28.6,C.Jones,7.3,81.0,31269.5555556
ATL,2009,Turner Field,49743,Atlanta Braves,NL East,162,0.531,7.0,0,2373631,28.8,28.9,J.Jurrjens,6.8,81.0,29304.0864198
ATL,2010,Turner Field,49743,Atlanta Braves,NL East,162,0.562,6.0,1,2510119,28.6,30.1,J.Heyward,6.4,81.0,30989.1234568
ATL,2011,Turner Field,49586,Atlanta Braves,NL East,162,0.549,13.0,0,2372940,28.9,28.4,E.O'Flaherty,3.4,79.0,30037.2151899
ATL,2012,Turner Field,49586,Atlanta Braves,NL East,162,0.58,4.0,1,2420171,28.5,27.6,M.Bourn,6.1,81.0,29878.654321
ATL,2013,Turner Field,49586,Atlanta Braves,NL East,162,0.593,0.0,1,2548679,26.8,27.2,A.Simmons,7.0,81.0,31465.1728395
ATL,2014,Turner Field,49586,Atlanta Braves,NL East,162,0.488,17.0,0,2354305,26.8,27.3,J.Heyward,6.4,81.0,29065.4938272
ATL,2015,Turner Field,49586,Atlanta Braves,NL East,162,0.414,23.0,0,2001392,28.8,26.6,A.Simmons,3.9,80.0,25017.4
ATL,2016,Turner Field,49586,Atlanta Braves,NL East,161,0.422,26.5,0,2020914,28.9,26.4,F.Freeman,6.4,81.0,24949.5555556
BAL,1990,Memorial Stadium,54017,Baltimore Orioles,AL East,161,0.472,11.5,0,2415189,27.3,26.2,C.Ripken,7.5,79.0,30572.0126582
BAL,1991,Memorial Stadium,53371,Baltimore Orioles,AL East,162,0.414,24.0,0,2552753,28.3,27.4,C.Ripken,11.5,79.0,32313.3291139
BAL,1992,Oriole Park,48041,Baltimore Orioles,AL East,162,0.549,7.0,0,3567819,28.5,27.9,M.Mussina,8.3,80.0,44597.7375
BAL,1993,Oriole Park,48041,Baltimore Orioles,AL East,162,0.525,10.0,0,3644965,29.4,28.4,C.Hoiles,6.8,80.0,45562.0625
BAL,1994,Oriole Park,48041,Baltimore Orioles,AL East,112,0.563,6.5,0,2535359,30.2,29.1,M.Mussina,5.4,54.0,46951.0925926
BAL,1995,Oriole Park,48041,Baltimore Orioles,AL East,144,0.493,15.0,0,3098475,30.1,29.3,M.Mussina,6.1,72.0,43034.375
BAL,1996,Oriole Park,48041,Baltimore Orioles,AL East,163,0.543,4.0,1,3646950,31.1,28.9,B.Anderson,6.9,81.0,45024.0740741
BAL,1997,Oriole Park,48079,Baltimore Orioles,AL East,162,0.605,0.0,1,3711132,31.6,30.7,M.Mussina,5.6,80.0,46389.15
BAL,1998,Oriole Park,48079,Baltimore Orioles,AL East,162,0.488,35.0,0,3684650,33.1,30.5,R.Palmeiro,6.2,81.0,45489.5061728
BAL,1999,Oriole Park,48079,Baltimore Orioles,AL East,162,0.481,20.0,0,3433150,32.5,30.1,B.Anderson,5.9,80.0,42914.375
BAL,2000,Oriole Park,48079,Baltimore Orioles,AL East,162,0.457,13.5,0,3297031,32.0,29.1,M.Mussina,5.6,81.0,40704.0864198
BAL,2001,Oriole Park,48190,Baltimore Orioles,AL East,162,0.391,32.5,0,3094841,30.1,27.6,J.Conine,2.9,80.0,38685.5125
BAL,2002,Oriole Park,48190,Baltimore Orioles,AL East,162,0.414,36.5,0,2682439,29.2,27.8,M.Mora,4.7,81.0,33116.5308642
BAL,2003,Oriole Park,48190,Baltimore Orioles,AL East,163,0.438,30.0,0,2454523,29.3,29.2,M.Mora,4.7,81.0,30302.7530864
BAL,2004,Oriole Park,48190,Baltimore Orioles,AL East,162,0.481,23.0,0,2744018,30.4,27.4,M.Tejada,7.3,80.0,34300.225
BAL,2005,Oriole Park,48290,Baltimore Orioles,AL East,162,0.457,21.0,0,2624740,31.3,28.3,B.Roberts,7.2,81.0,32404.1975309
BAL,2006,Oriole Park,48290,Baltimore Orioles,AL East,162,0.432,27.0,0,2153139,30.3,27.9,M.Tejada,4.5,81.0,26581.962963
BAL,2007,Oriole Park,48290,Baltimore Orioles,AL East,162,0.426,27.0,0,2164822,30.4,29.0,E.Bedard,5.8,80.0,27060.275
BAL,2008,Oriole Park,48290,Baltimore Orioles,AL East,161,0.422,28.5,0,1950075,30.0,27.9,N.Markakis,7.4,78.0,25000.9615385
BAL,2009,Oriole Park,48290,Baltimore Orioles,AL East,162,0.395,39.0,0,1907163,28.7,28.1,B.Bergesen,3.3,81.0,23545.2222222
BAL,2010,Oriole Park,48290,Baltimore Orioles,AL East,162,0.407,30.0,0,1733019,28.7,28.4,J.Guthrie,4.5,80.0,21662.7375
BAL,2011,Oriole Park,45971,Baltimore Orioles,AL East,162,0.426,28.0,0,1755461,28.3,28.2,M.Wieters,4.9,80.0,21943.2625
BAL,2012,Oriole Park,45971,Baltimore Orioles,AL East,162,0.574,2.0,1,2102240,28.0,27.6,A.Jones,3.8,79.0,26610.6329114
BAL,2013,Oriole Park,45971,Baltimore Orioles,AL East,162,0.525,12.0,0,2357561,27.8,27.9,M.Machado,6.7,81.0,29105.691358
BAL,2014,Oriole Park,45971,Baltimore Orioles,AL East,162,0.593,0.0,1,2464473,28.3,27.7,S.Pearce,5.8,80.0,30805.9125
BAL,2015,Oriole Park,45971,Baltimore Orioles,AL East,162,0.5,12.0,0,2281202,27.9,28.3,M.Machado,7.1,75.0,30416.0266667
BAL,2016,Oriole Park,45971,Baltimore Orioles,AL East,162,0.549,4.0,1,2172344,28.5,27.9,M.Machado,6.7,81.0,26819.0617284
BOS,1990,Fenway Park,34182,Boston Red Sox,AL East,162,0.543,0.0,1,2528986,29.1,30.6,R.Clemens,10.5,80.0,31612.325
BOS,1991,Fenway Park,34171,Boston Red Sox,AL East,162,0.519,7.0,0,2562435,29.1,30.8,R.Clemens,8.0,81.0,31635.0
BOS,1992,Fenway Park,33925,Boston Red Sox,AL East,162,0.451,23.0,0,2468574,28.9,31.5,R.Clemens,8.8,78.0,31648.3846154
BOS,1993,Fenway Park,34218,Boston Red Sox,AL East,162,0.494,15.0,0,2422021,29.7,30.6,D.Darwin,5.7,80.0,30275.2625
BOS,1994,Fenway Park,34218,Boston Red Sox,AL East,115,0.47,17.0,0,1775818,29.9,30.2,R.Clemens,6.0,61.0,29111.7704918
BOS,1995,Fenway Park,33871,Boston Red Sox,AL East,144,0.597,0.0,1,2164410,28.6,29.1,J.Valentin,8.3,72.0,30061.25
BOS,1996,Fenway Park,33871,Boston Red Sox,AL East,162,0.525,7.0,0,2315231,28.4,28.7,R.Clemens,7.8,81.0,28583.0987654
BOS,1997,Fenway Park,33871,Boston Red Sox,AL East,162,0.481,20.0,0,2226136,28.0,27.8,N.Garciaparra,6.6,80.0,27826.7
BOS,1998,Fenway Park,33871,Boston Red Sox,AL East,162,0.568,22.0,1,2314704,28.9,29.5,P.Martinez,7.2,80.0,28933.8
BOS,1999,Fenway Park,33871,Boston Red Sox,AL East,162,0.58,4.0,1,2446162,28.9,30.1,P.Martinez,9.8,81.0,30199.5308642
BOS,2000,Fenway Park,33871,Boston Red Sox,AL East,162,0.525,2.5,0,2585895,29.4,30.2,P.Martinez,11.7,81.0,31924.6296296
BOS,2001,Fenway Park,33993,Boston Red Sox,AL East,161,0.509,13.5,0,2625333,30.0,30.9,M.Ramirez,5.2,81.0,32411.5185185
BOS,2002,Fenway Park,33993,Boston Red Sox,AL East,162,0.574,10.5,0,2650862,30.0,31.1,D.Lowe,7.3,81.0,32726.691358
BOS,2003,Fenway Park,34898,Boston Red Sox,AL East,162,0.586,6.0,1,2724165,29.8,31.2,P.Martinez,8.0,81.0,33631.6666667
BOS,2004,Fenway Park,35095,Boston Red Sox,AL East,162,0.605,3.0,2,2837294,30.6,32.5,C.Schilling,7.8,81.0,35028.3209877
BOS,2005,Fenway Park,35095,Boston Red Sox,AL East,162,0.586,0.0,1,2847888,31.5,33.6,D.Ortiz,5.3,81.0,35159.1111111
BOS,2006,Fenway Park,36108,Boston Red Sox,AL East,162,0.531,11.0,0,2930588,30.5,31.1,D.Ortiz,5.7,81.0,36180.0987654
BOS,2007,Fenway Park,36525,Boston Red Sox,AL East,162,0.593,0.0,2,2970755,30.2,31.1,J.Beckett,6.5,81.0,36675.9876543
BOS,2008,Fenway Park,37373,Boston Red Sox,AL East,162,0.586,2.0,1,3048250,29.8,29.2,D.Pedroia,6.9,81.0,37632.7160494
BOS,2009,Fenway Park,37400,Boston Red Sox,AL East,162,0.586,8.0,1,3062699,30.0,29.8,K.Youkilis,6.6,81.0,37811.0987654
BOS,2010,Fenway Park,37402,Boston Red Sox,AL East,162,0.549,7.0,0,3046445,30.8,29.6,A.Beltre,7.8,81.0,37610.4320988
BOS,2011,Fenway Park,37493,Boston Red Sox,AL East,162,0.556,7.0,0,3054001,30.0,30.3,J.Ellsbury,8.1,81.0,37703.7160494
BOS,2012,Fenway Park,37495,Boston Red Sox,AL East,162,0.426,26.0,0,3043003,29.4,28.7,D.Pedroia,5.1,81.0,37567.9382716
BOS,2013,Fenway Park,37499,Boston Red Sox,AL East,162,0.599,0.0,2,2833333,29.7,30.2,D.Pedroia,6.3,81.0,34979.4197531
BOS,2014,Fenway Park,37499,Boston Red Sox,AL East,162,0.438,25.0,0,2956089,29.3,29.9,D.Pedroia,4.7,81.0,36494.9259259
BOS,2015,Fenway Park,37673,Boston Red Sox,AL East,162,0.481,15.0,0,2880694,28.4,28.6,M.Betts,5.8,81.0,35564.1234568
BOS,2016,Fenway Park,37949,Boston Red Sox,AL East,162,0.574,0.0,1,2955434,28.6,29.0,M.Betts,9.4,81.0,36486.8395062
CAL,1990,Angel Stadium,64593,California Angels,AL West,162,0.494,23.0,0,2555688,29.8,28.1,C.Finley,7.7,81.0,31551.7037037
CAL,1991,Angel Stadium,64593,California Angels,AL West,162,0.5,14.0,0,2416236,30.8,27.9,J.Abbott,7.6,81.0,29830.0740741
CAL,1992,Angel Stadium,64593,California Angels,AL West,162,0.444,24.0,0,2065444,28.1,28.8,J.Abbott,5.8,81.0,25499.308642
CAL,1993,Angel Stadium,64593,California Angels,AL West,162,0.438,23.0,0,2057460,27.3,28.8,M.Langston,8.6,81.0,25400.7407407
CAL,1994,Angel Stadium,64593,California Angels,AL West,115,0.409,5.5,0,1512622,27.8,28.9,C.Finley,3.5,63.0,24009.8730159
CAL,1995,Angel Stadium,64593,California Angels,AL West,145,0.538,1.0,0,1748680,29.0,30.7,T.Salmon,6.6,72.0,24287.2222222
CAL,1996,Angel Stadium,64593,California Angels,AL West,161,0.435,19.5,0,1820521,29.3,29.1,J.Edmonds,5.0,81.0,22475.5679012
CHC,1990,Wrigley Field,38711,Chicago Cubs,NL East,162,0.475,18.0,0,2243791,28.2,26.1,R.Sandberg,7.1,77.0,29140.1428571
CHC,1991,Wrigley Field,38711,Chicago Cubs,NL East,160,0.481,20.0,0,2314250,28.9,27.5,R.Sandberg,7.0,81.0,28570.9876543
CHC,1992,Wrigley Field,38711,Chicago Cubs,NL East,162,0.481,18.0,0,2126720,28.3,27.2,G.Maddux,9.4,80.0,26584.0
CHC,1993,Wrigley Field,38711,Chicago Cubs,NL East,163,0.519,13.0,0,2653763,28.0,28.3,R.Wilkins,6.6,80.0,33172.0375
CHC,1994,Wrigley Field,38765,Chicago Cubs,NL Central,113,0.434,16.5,0,1845208,28.2,28.3,S.Sosa,3.8,58.0,31813.9310345
CHC,1995,Wrigley Field,38765,Chicago Cubs,NL Central,144,0.507,12.0,0,1918265,28.3,27.8,S.Sosa,5.3,71.0,27017.8169014
CHC,1996,Wrigley Field,38765,Chicago Cubs,NL Central,162,0.469,12.0,0,2219110,29.0,28.3,S.Sosa,5.4,78.0,28450.1282051
CHC,1997,Wrigley Field,38765,Chicago Cubs,NL Central,162,0.42,16.0,0,2190308,29.4,28.2,M.Grace,4.2,79.0,27725.4177215
CHC,1998,Wrigley Field,38884,Chicago Cubs,NL Central,163,0.552,12.5,1,2623194,30.1,28.8,S.Sosa,6.4,80.0,32789.925
CHC,1999,Wrigley Field,38884,Chicago Cubs,NL Central,162,0.414,30.0,0,2813854,31.2,28.8,S.Sosa,4.8,78.0,36075.0512821
CHC,2000,Wrigley Field,38884,Chicago Cubs,NL Central,162,0.401,30.0,0,2789511,30.8,28.4,S.Sosa,5.7,80.0,34868.8875
CHC,2001,Wrigley Field,39059,Chicago Cubs,NL Central,162,0.543,5.0,0,2779465,30.7,29.8,S.Sosa,10.3,79.0,35183.1012658
CHC,2002,Wrigley Field,39111,Chicago Cubs,NL Central,162,0.414,30.0,0,2693096,30.2,27.6,S.Sosa,5.7,78.0,34526.8717949
CHC,2003,Wrigley Field,39111,Chicago Cubs,NL Central,162,0.543,0.0,1,2962630,31.3,28.2,M.Prior,8.0,80.0,37032.875
CHC,2004,Wrigley Field,39345,Chicago Cubs,NL Central,162,0.549,16.0,0,3170154,30.1,29.1,C.Zambrano,7.3,81.0,39137.7037037
CHC,2005,Wrigley Field,39538,Chicago Cubs,NL Central,162,0.488,21.0,0,3099992,29.7,28.2,D.Lee,7.7,80.0,38749.9
CHC,2006,Wrigley Field,41118,Chicago Cubs,NL Central,162,0.407,17.5,0,3123215,28.6,28.0,C.Zambrano,5.8,80.0,39040.1875
CHC,2007,Wrigley Field,41160,Chicago Cubs,NL Central,162,0.525,0.0,1,3252462,29.3,28.4,A.Ramirez,5.2,81.0,40153.8518519
CHC,2008,Wrigley Field,41160,Chicago Cubs,NL Central,161,0.602,0.0,1,3300200,30.1,28.9,R.Dempster,6.8,81.0,40743.2098765
CHC,2009,Wrigley Field,41210,Chicago Cubs,NL Central,161,0.516,7.5,0,3168859,29.9,28.4,D.Lee,5.4,80.0,39610.7375
CHC,2010,Wrigley Field,41210,Chicago Cubs,NL Central,162,0.463,16.0,0,3062973,29.4,28.2,M.Byrd,3.7,81.0,37814.4814815
CHC,2011,Wrigley Field,41159,Chicago Cubs,NL Central,162,0.438,25.0,0,3017966,29.3,29.4,S.Castro,3.0,81.0,37258.8395062
CHC,2012,Wrigley Field,41009,Chicago Cubs,NL Central,162,0.377,36.0,0,2882756,27.8,27.9,D.Barney,4.6,81.0,35589.5802469
CHC,2013,Wrigley Field,41019,Chicago Cubs,NL Central,162,0.407,31.0,0,2642682,27.9,28.7,T.Wood,4.9,81.0,32625.7037037
CHC,2014,Wrigley Field,41072,Chicago Cubs,NL Central,162,0.451,17.0,0,2652113,26.8,28.0,J.Arrieta,5.6,81.0,32742.1358025
CHC,2015,Wrigley Field,40929,Chicago Cubs,NL Central,162,0.599,3.0,1,2919122,26.9,29.3,J.Arrieta,8.6,80.0,36489.025
CHC,2016,Wrigley Field,41268,Chicago Cubs,NL Central,162,0.64,0.0,2,3232420,27.5,29.9,K.Bryant,7.7,81.0,39906.4197531
CHW,1990,Comiskey Park,43951,Chicago White Sox,AL West,162,0.58,9.0,0,2002357,27.5,24.9,C.Fisk,4.8,79.0,25346.2911392
CHW,1991,US Cellular Field,44321,Chicago White Sox,AL West,162,0.537,8.0,0,2934154,27.7,26.7,F.Thomas,6.9,81.0,36224.1234568
CHW,1992,US Cellular Field,44321,Chicago White Sox,AL West,162,0.531,10.0,0,2681156,28.7,28.9,F.Thomas,6.9,81.0,33100.691358
CHW,1993,US Cellular Field,44321,Chicago White Sox,AL West,162,0.58,0.0,1,2581091,28.9,26.6,F.Thomas,6.2,79.0,32672.0379747
CHW,1994,US Cellular Field,44321,Chicago White Sox,AL Central,113,0.593,0.0,0,1697398,29.9,28.2,F.Thomas,6.3,53.0,32026.3773585
CHW,1995,US Cellular Field,44321,Chicago White Sox,AL Central,145,0.472,32.0,0,1609773,29.5,27.6,F.Thomas,5.3,71.0,22672.8591549
CHW,1996,US Cellular Field,44321,Chicago White Sox,AL Central,162,0.525,14.5,0,1676403,30.5,27.8,A.Fernandez,6.4,79.0,21220.2911392
CHW,1997,US Cellular Field,44321,Chicago White Sox,AL Central,161,0.497,6.0,0,1864782,29.3,29.4,F.Thomas,7.3,78.0,23907.4615385
CHW,1998,US Cellular Field,44321,Chicago White Sox,AL Central,163,0.494,9.0,0,1391146,27.3,26.4,A.Belle,7.1,79.0,17609.443038
CHW,1999,US Cellular Field,44321,Chicago White Sox,AL Central,162,0.466,21.5,0,1338851,25.8,26.4,M.Ordonez,5.8,76.0,17616.4605263
CHW,2000,US Cellular Field,44321,Chicago White Sox,AL Central,162,0.586,0.0,1,1947799,27.5,26.5,F.Thomas,6.0,81.0,24046.9012346
CHW,2001,US Cellular Field,47522,Chicago White Sox,AL Central,162,0.512,8.0,0,1766172,28.4,26.2,M.Buehrle,6.0,80.0,22077.15
CHW,2002,US Cellular Field,47098,Chicago White Sox,AL Central,162,0.5,13.5,0,1676911,28.8,25.8,M.Ordonez,5.1,81.0,20702.6049383
CHW,2003,US Cellular Field,47098,Chicago White Sox,AL Central,162,0.531,4.0,0,1939524,29.3,27.9,E.Loaiza,7.2,81.0,23944.7407407
CHW,2004,US Cellular Field,40615,Chicago White Sox,AL Central,162,0.512,9.0,0,1930537,28.6,28.2,A.Rowand,5.6,79.0,24437.1772152
CHW,2005,US Cellular Field,40615,Chicago White Sox,AL Central,162,0.611,0.0,2,2342833,29.3,29.3,M.Buehrle,4.8,81.0,28923.8641975
CHW,2006,US Cellular Field,40615,Chicago White Sox,AL Central,162,0.556,6.0,0,2957414,29.6,27.9,J.Thome,4.9,81.0,36511.2839506
CHW,2007,US Cellular Field,40615,Chicago White Sox,AL Central,162,0.444,24.0,0,2684395,29.6,27.7,J.Vazquez,6.1,81.0,33140.6790123
